"sample","modFile","entityId","entityVisible","primitiveName","attrsJson","attr_L","attr_Array","attr_Normal"
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608289","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608290","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608291","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608292","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608293","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608294","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608295","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608296","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608297","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608298","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608300","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608301","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608302","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608303","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608304","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608305","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608307","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608308","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608309","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608310","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608311","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608312","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608314","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608315","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608316","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608317","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608318","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608319","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608321","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608322","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608323","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608324","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608325","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608326","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608328","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608329","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608330","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608331","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608332","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608334","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608335","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608336","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608337","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608338","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""80""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608339","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608340","True","Cuboid","{""L"":""80"",""W"":""8"",""H"":""1950""}","80",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608341","True","Cuboid","{""L"":""8"",""W"":""72"",""H"":""1950""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608342","True","Cuboid","{""L"":""80"",""W"":""8"",""H"":""1950""}","80",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608343","True","Cuboid","{""L"":""8"",""W"":""72"",""H"":""1950""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608345","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""150""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608346","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""150""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608347","True","Cuboid","{""L"":""1580"",""W"":""8"",""H"":""150""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608349","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608350","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608351","True","Cuboid","{""L"":""1580"",""W"":""72"",""H"":""8""}","1580",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608352","True","Cuboid","{""L"":""80"",""W"":""8"",""H"":""1950""}","80",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608353","True","Cuboid","{""L"":""8"",""W"":""72"",""H"":""1950""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608354","True","Cuboid","{""L"":""80"",""W"":""8"",""H"":""1950""}","80",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608355","True","Cuboid","{""L"":""8"",""W"":""72"",""H"":""1950""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608356","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608358","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608359","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608360","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608361","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608362","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608363","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608364","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608366","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608367","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608368","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608369","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608370","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608371","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608372","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608373","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608374","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608375","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608376","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608377","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608378","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608379","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608380","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608381","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608382","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608383","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608384","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608385","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608386","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608387","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608388","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608389","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608390","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608391","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608392","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608394","True","Cuboid","{""L"":""8"",""W"":""572"",""H"":""72""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608396","True","Cuboid","{""L"":""8"",""W"":""572"",""H"":""72""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608398","True","Cuboid","{""L"":""8"",""W"":""572"",""H"":""72""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608400","True","Cuboid","{""L"":""8"",""W"":""572"",""H"":""72""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608406","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608408","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608410","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608411","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608412","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608413","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608414","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608415","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608416","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608418","True","Cuboid","{""L"":""8"",""W"":""572"",""H"":""72""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608420","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608421","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608422","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608423","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608424","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608425","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608426","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608427","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608428","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608429","True","Cuboid","{""L"":""8"",""W"":""572"",""H"":""72""}","8",,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608431","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608432","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608433","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608434","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608435","True","Cylinder","{""R"":""32"",""H"":""9""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608436","True","Cylinder","{""R"":""32"",""H"":""18""}",,,
